PK_TEUNA_FIKT,SHNAT_TEU,SUG_DEREH,SEMEL_YISHUV,SEMEL_ZOMET,REHOV1_KVISH1,REHOV2_KVISH2,BAYIT_KM,X,Y,num_nifgaim,KLE_REHEV_HUZNU,SUG_YOM,YOM_LAYLA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,METROPOLIN,MAAMAD_MINIZIPALI,Ezor_Stat_Meuhad,igun_name,month,monthday,date,coord,global_coord
2017090564,2017,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,1,3,4,1,9.0,3,3,9,,3.0,5.0,1,5,3,1,7.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,7,31,31/07/2017,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2017047570,2017,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,1,2,4,1,1.0,2,2,9,3.0,,5.0,1,5,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,11,5,05/11/2017,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2017046796,2017,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,3,4,4,1,9.0,3,3,8,,2.0,5.0,1,3,3,1,1.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,11,14,14/11/2017,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2017033637,2017,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,3,2,4,1,1.0,3,2,8,,2.0,5.0,1,3,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,11,25,25/11/2017,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2017042702,2017,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,2,2,4,5,1.0,3,2,9,,3.0,5.0,1,4,5,3,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,12,15,15/12/2017,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2018020789,2018,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,1,2,4,1,1.0,2,2,8,,3.0,5.0,1,5,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,4,28,28/04/2018,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2018079374,2018,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,4,2,4,1,1.0,3,2,9,3.0,,5.0,0,5,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,8,18,18/08/2018,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2018073742,2018,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,4,3,4,1,1.0,3,5,8,3.0,,5.0,1,4,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,8,19,19/08/2018,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2018009421,2018,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,4,2,4,1,1.0,2,2,9,3.0,,5.0,1,5,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,10,13,13/10/2018,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2019073882,2019,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,5,2,4,1,1.0,3,2,9,,3.0,5.0,1,5,3,1,2.0,2,2,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,2,16,16/02/2019,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2019056189,2019,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,6,2,4,1,1.0,3,3,8,,3.0,5.0,1,5,3,1,2.0,2,2,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,3,2,02/03/2019,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2019070456,2019,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,4,2,1,1,1.0,3,2,9,3.0,,5.0,1,5,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,4,20,20/04/2019,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2019002970,2019,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,5,2,4,1,1.0,1,5,8,1.0,,5.0,1,3,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,10,26,26/10/2019,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2019017887,2019,3,0.0,1211.0,781.0,70.0,101.0,214503.0,747581.0,6,2,4,5,9.0,3,4,9,9.0,,,0,0,5,6,,9,9,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,12,14,14/12/2019,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2020034373,2020,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,2,2,4,5,1.0,3,4,9,1.0,,4.0,1,3,3,6,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,1,1,01/01/2020,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2020018302,2020,3,0.0,1211.0,781.0,70.0,101.0,214503.0,747581.0,3,2,4,5,1.0,3,5,9,,3.0,5.0,1,4,3,3,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,7,12,12/07/2020,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2020024218,2020,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,3,2,1,5,1.0,3,2,9,,2.0,5.0,1,4,3,3,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,10,10,10/10/2020,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2021069770,2021,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,2,2,4,5,1.0,3,2,9,3.0,,4.0,1,4,3,3,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,2,11,11/02/2021,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2021093483,2021,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,4,2,4,5,1.0,2,2,9,3.0,,4.0,1,4,3,3,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,5,19,19/05/2021,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2021025668,2021,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,1,1,4,1,0.0,2,1,8,,3.0,4.0,1,3,3,1,1.0,1,1,,,,1.0,1.0,9.0,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,7,3,03/07/2021,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2021028028,2021,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,4,2,4,1,9.0,3,4,9,1.0,,5.0,1,4,3,1,,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,8,21,21/08/2021,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2022058222,2022,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,1,2,4,1,1.0,3,2,8,,2.0,5.0,1,3,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,7,7,07/07/2022,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2022019855,2022,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,5,2,2,5,1.0,3,5,9,3.0,,5.0,1,3,3,3,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,10,16,16/10/2022,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2023052101,2023,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,1,1,4,5,1.0,3,8,8,3.0,,5.0,1,3,3,3,2.0,1,1,3.0,2.0,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,1,22,22/01/2023,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2023084316,2023,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,3,2,4,5,1.0,3,17,9,3.0,,5.0,0,2,5,3,2.0,9,9,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,12,19,19/12/2023,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2005002525,2005,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,5,2,4,5,1.0,3,3,8,,2.0,5.0,1,1,3,3,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,1,8,08/01/2005,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003001902,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,3,2,4,5,1.0,3,3,8,,1.0,4.0,1,3,3,6,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,1,1,01/01/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003016038,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,3,2,4,5,1.0,3,2,8,,3.0,4.0,1,3,3,3,2.0,2,2,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,2,15,15/02/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003003693,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,2,2,4,1,1.0,3,2,8,,3.0,4.0,1,2,3,1,2.0,2,2,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,3,20,20/03/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003011037,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,2,2,3,1,1.0,3,2,8,1.0,,5.0,1,1,5,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,4,21,21/04/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003008525,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,2,5,4,1,1.0,3,3,8,,3.0,4.0,1,4,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,6,16,16/06/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003006541,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,3,2,4,1,1.0,3,2,8,,2.0,4.0,1,2,3,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,8,9,09/08/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003015518,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,8,2,4,5,1.0,2,2,8,,3.0,5.0,1,3,3,3,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,10,2,02/10/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003001764,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,4,2,4,5,1.0,3,3,8,,3.0,4.0,1,3,3,3,2.0,2,2,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,10,29,29/10/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2003007089,2003,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,3,2,4,1,1.0,3,2,8,,3.0,4.0,1,3,1,1,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,11,17,17/11/2003,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2004082295,2004,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,8,2,4,5,1.0,3,3,8,,3.0,5.0,1,3,3,6,2.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,2,12,12/02/2004,"214503.0,747581.0","32.82294990059027,35.1515440047479"
2004062047,2004,3,0.0,1211.0,70.0,781.0,544.0,214503.0,747581.0,1,2,4,1,0.0,3,2,8,,3.0,4.0,4,3,1,1,6.0,1,1,,,,,,,2.0,24.0,241.0,241.0,,88000021.0,עיגון מדויק,3,18,18/03/2004,"214503.0,747581.0","32.82294990059027,35.1515440047479"
